,utcTime,frame,isInsolating,q0,q1,q2,q3,mass,X,Y,Z,Vx,Vy,Vz
23,2026-01-01T01:57:56.622Z,EME2000,True,0.42743577175435055,-0.003786676340904938,-0.9040036861947734,0.00785222601009948,510.0,5744438.492827252,81459.95656569349,4715816.94449406,-4648.264695505705,99.243341281578,5656.0047281299585
24,2026-01-01T02:02:34.066Z,EME2000,True,0.3003099820760301,-0.002684941719474686,-0.9538018015718078,0.008296328816489784,510.0,4257839.196817216,105632.58717355144,6090337.084263145,-6001.156831923552,73.92966194671484,4190.961675931293
25,2026-01-01T02:05:00Z,EME2000,True,0.23104626335908213,-0.0020843494410816904,-0.972903677994066,0.008468354080442804,510.0,3341252.9964741594,115296.92032822975,6637011.6938000275,-6538.839087093623,58.29212544287453,3288.293451079363
26,2026-01-01T02:13:20Z,EME2000,True,-0.013049755016597452,3.3121508678633724e-05,-0.9998767980240192,0.00872304821763109,510.0,-193924.60347965173,129618.70782855342,7427290.118086539,-7315.669165142652,-2.146471405672326,-190.72324074272925
27,2026-01-01T02:16:35.534Z,EME2000,True,-0.10911244966228965,0.0008666437414648989,-0.9939911420360149,0.008679390028020656,510.0,-1612020.1501635402,126814.44934824776,7253045.189774667,-7144.433345338579,-26.447658034784183,-1586.0642253826907
28,2026-01-01T02:21:40Z,EME2000,True,-0.25635890712777654,0.002145473634366754,-0.9665423302343708,0.008451718419880138,510.0,-3683157.766863602,113243.52189022284,6453833.407834267,-6358.68146407402,-62.03585507848466,-3624.7985363960215
29,2026-01-01T02:30:00Z,EME2000,True,-0.4842373551808463,0.0041310481009477215,-0.8748932902201517,0.007671311283210031,510.0,-6298660.380132942,70037.5905200459,3946333.552918988,-3890.328514287242,-107.30452431092385,-6202.3890418797355
30,2026-01-01T02:38:20Z,EME2000,True,-0.6829287901151228,0.0058714292882942045,-0.7304330562558927,0.006429951685910552,510.0,-7417177.779922008,10212.488628168237,499070.06085379637,-492.13614208303096,-127.14017937727449,-7306.208504828987
31,2026-01-01T02:43:30.041Z,EME2000,True,-0.786101601185214,0.006780636327007398,-0.6180359771727911,0.005461364766876389,510.0,-7223803.714522283,-29065.370671822988,-1754160.1194057257,1729.734087260273,-124.25905951169722,-7115.290519427325
32,2026-01-01T02:46:40Z,EME2000,True,-0.8404076898352183,0.00726174839940591,-0.5418847641725836,0.004804605461307801,510.0,-6770959.820018843,-52023.49596899077,-3067160.007218981,3024.0413485967324,-116.7535341830326,-6668.340861624935
33,2026-01-01T02:51:26.205Z,EME2000,True,-0.9082072060851467,0.007866335444373308,-0.4184301737399085,0.0037391557440733386,510.0,-5649589.201030822,-82944.03376503437,-4829075.02614985,4759.777902232384,-97.89094579219574,-5562.286125571512
34,2026-01-01T02:53:36.927Z,EME2000,True,-0.933246119312533,0.008091395866146356,-0.35913200402890383,0.003227039389010254,510.0,-4982377.672017751,-95019.28150849906,-5514144.074113419,5434.194028111038,-86.60287807533355,-4904.623958790064
35,2026-01-01T02:55:00Z,EME2000,True,-0.9471540611760219,0.008217098094705945,-0.32066070026091703,0.0028946510755273767,510.0,-4514800.563491226,-101888.20821334302,-5902665.058089171,5816.530657226586,-78.67642343274343,-4443.908825789657
36,2026-01-01T02:59:28.782Z,EME2000,True,-0.9811891543279531,0.008528803606976143,-0.19285201758556064,0.0017894835591736329,510.0,-2812610.99097278,-119247.36841060704,-6877496.893308954,6775.335877612449,-49.74389193014107,-2767.660104819824
37,2026-01-01T03:03:20Z,EME2000,True,-0.9967464641222502,0.00867775157784843,-0.08012815615100356,0.0008133137065656983,510.0,-1187091.7806897522,-127580.24398167747,-7334438.989383599,7224.492516331304,-22.025363607867277,-1167.886904002567
38,2026-01-01T03:11:40Z,EME2000,True,-0.9862171976127345,0.008615052032077236,0.16522616248368027,-0.0013172859544099403,510.0,2421973.8684666324,-123040.47281293638,-7024339.891577901,6919.751663028572,39.82286433169093,2383.3641370341024
39,2026-01-01T03:12:51.774Z,EME2000,True,-0.9797625586178053,0.00856291799223193,0.19997345273370767,-0.0016196814222959003,510.0,2912190.3452958246,-119878.05327247249,-6835880.44003439,6734.49025338124,48.26186552171926,2865.906157736705
40,2026-01-01T03:20:00Z,EME2000,True,-0.91619328562735,0.008032736642640901,0.40064196737699137,-0.003369345587021762,510.0,5456795.738638957,-89332.69866780887,-5045468.119801775,4972.978877117194,92.290826147894,5372.476033783616
41,2026-01-01T03:28:20Z,EME2000,True,-0.7908691924024389,0.006966628073916543,0.6119233064835863,-0.00522049654617371,510.0,7195579.722923233,-34419.95207948162,-1865863.370572682,1839.9819572923373,122.91084213370584,7087.726583214082
42,2026-01-01T03:36:40Z,EME2000,True,-0.6177996921364959,0.0054826855972064555,0.7862873394699351,-0.0067602029543452225,510.0,7222639.624139942,28668.142203950087,1758479.1582284297,-1733.9508928435098,124.31343285687336,7114.380130912502
43,2026-01-01T03:45:00Z,EME2000,True,0.4074606665364538,-0.0036719566400165676,-0.9131812487695656,0.007894862618145274,510.0,5531519.583539537,84928.24100437874,4963658.448602764,-4892.223354586792,96.17042462281391,5446.0270454183365
44,2026-01-01T03:45:25.268Z,EME2000,True,0.39606492533822435,-0.0035737042337217707,-0.918181223291145,0.00794007244633984,510.0,5406204.011886101,87331.73885241101,5099714.946210756,-5026.173700148348,94.0601868239887,5322.489974265571
45,2026-01-01T03:45:40.198Z,EME2000,True,0.3893025496087299,-0.003515392745078583,-0.9210687848254014,0.007966210030406005,510.0,5330580.4424241595,88726.5983979632,5178626.2414617315,-5103.857971121047,92.78597654574936,5247.945001835
46,2026-01-01T03:53:20Z,EME2000,True,0.1725775196299645,-0.0016435676395526193,-0.9849574181194852,0.008554700180670765,510.0,2526572.9030254213,121016.6718596045,6987550.554230968,-6883.4059754594655,45.2768947472777,2486.223763116184
47,2026-01-01T04:01:40Z,EME2000,True,-0.07268696982254566,0.00048099411168997785,-0.997316751049599,0.008698915941246565,510.0,-1077442.9977904262,128417.46485937723,7351392.517781099,-7241.038371506716,-16.260680809841123,-1060.1009099820237
48,2026-01-01T04:04:12.813Z,EME2000,True,-0.14745599194533776,0.0011298402217288959,-0.9890302529137125,0.008637865588652639,510.0,-2167663.998205419,124495.58332828495,7106965.91824982,-7000.826399908475,-34.972309368600556,-2132.957063668392
49,2026-01-01T04:08:23.974Z,EME2000,True,-0.2683432933640359,0.0021807250597364195,-0.9632839817870948,0.008431593986708242,510.0,-3842363.3139705467,112024.12100457065,6360420.571184277,-6266.799921287626,-63.83623448527551,-3781.68499211549
50,2026-01-01T04:10:00Z,EME2000,True,-0.31357979413401327,0.002574765758478724,-0.9495219249222864,0.0083184965008551,510.0,-4426105.389553099,105404.02516354175,5969384.3444480905,-5882.132691730203,-73.94339853701976,-4356.666369642985
